Drug1,Drug2,Cell_line,Loewe
DB05294,DB06626,ACH-000579,3.925
DB05294,DB06626,ACH-000649,2.54
DB05294,DB06626,ACH-000651,0.92
DB05294,DB06626,ACH-000706,3.85
DB05294,DB06626,ACH-000768,-7.215
DB05294,DB06626,ACH-000811,-13.075
DB05294,DB06626,ACH-000849,-1.36
DB05294,DB06626,ACH-000966,-13.74
DB05294,DB06626,ACH-000969,-9.585
DB05294,DB06626,ACH-000997,-1.505
DB05294,DB06626,ACH-001151,-5.16
DB05294,DB06772,ACH-000001,-14.94
DB05294,DB06772,ACH-000002,-30.98
DB05294,DB06772,ACH-000019,-9.23
DB05294,DB06772,ACH-000046,-1.625
DB05294,DB06772,ACH-000090,-26.78
DB05294,DB06772,ACH-000273,-12.53
DB05294,DB06772,ACH-000343,-8.615
DB05294,DB06772,ACH-000367,5.835
DB05294,DB06772,ACH-000376,-28.4
DB05294,DB06772,ACH-000425,-10.325
DB05294,DB06772,ACH-000433,5.455
DB05294,DB06772,ACH-000463,-14.17
DB05294,DB06772,ACH-000504,-19.615
DB05294,DB06772,ACH-000555,-2.25
DB05294,DB06772,ACH-000651,12.215
DB05294,DB06772,ACH-000655,-9.62
DB05294,DB06772,ACH-000706,18.435
DB05294,DB06772,ACH-000811,-5.18
DB05294,DB06772,ACH-000825,5.69
DB05294,DB06772,ACH-000900,-11.265
DB05294,DB06772,ACH-000969,-34.335
DB05294,DB06772,ACH-000971,-23.34
DB05294,DB06772,ACH-000997,-16.33
DB05294,DB06772,ACH-001190,-24.34
DB05294,DB06813,ACH-000002,-81.49
DB05294,DB06813,ACH-000019,3.9
DB05294,DB06813,ACH-000046,-5.56
DB05294,DB06813,ACH-000090,-53.99
DB05294,DB06813,ACH-000148,-25.41
DB05294,DB06813,ACH-000232,-9.32
DB05294,DB06813,ACH-000273,-60.9
DB05294,DB06813,ACH-000288,1.52
DB05294,DB06813,ACH-000343,1.61
DB05294,DB06813,ACH-000367,3.68
DB05294,DB06813,ACH-000376,-1.85
DB05294,DB06813,ACH-000425,-9.59
DB05294,DB06813,ACH-000433,3.51
DB05294,DB06813,ACH-000463,-6.28
DB05294,DB06813,ACH-000477,1.48
DB05294,DB06813,ACH-000504,-2.45
DB05294,DB06813,ACH-000551,-17.2
DB05294,DB06813,ACH-000552,-11.7
DB05294,DB06813,ACH-000555,-0.7
DB05294,DB06813,ACH-000579,-3.31
DB05294,DB06813,ACH-000615,-6.66
DB05294,DB06813,ACH-000649,-46.6
DB05294,DB06813,ACH-000651,-57.5
DB05294,DB06813,ACH-000655,-4.92
DB05294,DB06813,ACH-000696,-2.92
DB05294,DB06813,ACH-000706,4.89
DB05294,DB06813,ACH-000750,-23.51
DB05294,DB06813,ACH-000811,-4.55
DB05294,DB06813,ACH-000825,-3.97
DB05294,DB06813,ACH-000849,-14.41
DB05294,DB06813,ACH-000861,-1.02
DB05294,DB06813,ACH-000969,-9.91
DB05294,DB06813,ACH-000971,-43.28
DB05294,DB06813,ACH-001190,-8.1
DB05294,DB08828,ACH-000001,-4.19
DB05294,DB08828,ACH-000002,-3.58
DB05294,DB08828,ACH-000046,-22.6
DB05294,DB08828,ACH-000090,-6.53
DB05294,DB08828,ACH-000273,-10.86
DB05294,DB08828,ACH-000367,2.235
DB05294,DB08828,ACH-000425,-1.42
DB05294,DB08828,ACH-000433,-28.355
DB05294,DB08828,ACH-000504,-9.445
DB05294,DB08828,ACH-000551,-26.15
DB05294,DB08828,ACH-000555,-4.9
DB05294,DB08828,ACH-000615,-4.29
DB05294,DB08828,ACH-000651,-7.165
DB05294,DB08828,ACH-000730,0.15
DB05294,DB08828,ACH-000750,-10.115
DB05294,DB08828,ACH-000768,2.295
DB05294,DB08828,ACH-000811,-14.91
DB05294,DB08828,ACH-000825,-8.465
DB05294,DB08828,ACH-000849,5.195
DB05294,DB08828,ACH-000861,-6.16
DB05294,DB08828,ACH-000966,-19.44
DB05294,DB08828,ACH-000971,-3.02
DB05294,DB08828,ACH-001151,-1.075
DB05294,DB08865,ACH-000001,-7.88
DB05294,DB08865,ACH-000002,-18.295
DB05294,DB08865,ACH-000046,-1.24
DB05294,DB08865,ACH-000097,4.11
DB05294,DB08865,ACH-000349,-12.94
DB05294,DB08865,ACH-000376,-11.765
DB05294,DB08865,ACH-000463,3.73
DB05294,DB08865,ACH-000504,-1.47
DB05294,DB08865,ACH-000551,-8.065
DB05294,DB08865,ACH-000555,-3.8
DB05294,DB08865,ACH-000568,-8.07
DB05294,DB08865,ACH-000579,4.11
DB05294,DB08865,ACH-000651,1.975
DB05294,DB08865,ACH-000681,4.295
DB05294,DB08865,ACH-000696,-1.64
DB05294,DB08865,ACH-000706,4.33
DB05294,DB08865,ACH-000730,-0.57
DB05294,DB08865,ACH-000750,5.49
DB05294,DB08865,ACH-000759,-18.79
DB05294,DB08865,ACH-000811,-11.28
DB05294,DB08865,ACH-000927,-3.02
DB05294,DB08865,ACH-000934,-2.68
DB05294,DB08865,ACH-000966,-5.66
DB05294,DB08865,ACH-000969,-25.51
DB05294,DB08865,ACH-000971,-1.73
DB05294,DB08865,ACH-001151,1.155
DB05294,DB08877,ACH-000001,-13.915
DB05294,DB08877,ACH-000046,-5.315
DB05294,DB08877,ACH-000090,-9.93
DB05294,DB08877,ACH-000147,-7.01
DB05294,DB08877,ACH-000232,-11.74
DB05294,DB08877,ACH-000288,4.825
DB05294,DB08877,ACH-000367,4.445
DB05294,DB08877,ACH-000376,2.06
DB05294,DB08877,ACH-000425,-11.865
DB05294,DB08877,ACH-000428,2.05
DB05294,DB08877,ACH-000433,-11.715
DB05294,DB08877,ACH-000463,-1.795
DB05294,DB08877,ACH-000504,-10.585
DB05294,DB08877,ACH-000551,-15.095
DB05294,DB08877,ACH-000555,-3.37
DB05294,DB08877,ACH-000579,-5.155
DB05294,DB08877,ACH-000615,-2.295
DB05294,DB08877,ACH-000651,-0.74
DB05294,DB08877,ACH-000696,-7.6
DB05294,DB08877,ACH-000706,5.055
DB05294,DB08877,ACH-000811,-8.905
DB05294,DB08877,ACH-000825,-4.325
DB05294,DB08877,ACH-000861,-1.875
DB05294,DB08877,ACH-000966,-22.865
DB05294,DB08877,ACH-000969,-12.81
DB05294,DB08877,ACH-000971,1.375
DB05294,DB08877,ACH-001151,-13.08
DB05294,DB08881,ACH-000001,-4.19
DB05294,DB08881,ACH-000002,-21.11
DB05294,DB08881,ACH-000046,-6.905
DB05294,DB08881,ACH-000090,-10.6
DB05294,DB08881,ACH-000148,-4.29
DB05294,DB08881,ACH-000232,-3.695
DB05294,DB08881,ACH-000288,0.46
DB05294,DB08881,ACH-000376,2.965
DB05294,DB08881,ACH-000433,-9.64
DB05294,DB08881,ACH-000463,-5.4
DB05294,DB08881,ACH-000477,-12.995
DB05294,DB08881,ACH-000504,-8.135
DB05294,DB08881,ACH-000551,-42.105
DB05294,DB08881,ACH-000555,-5.52
DB05294,DB08881,ACH-000615,-13.545
DB05294,DB08881,ACH-000651,-16.74
DB05294,DB08881,ACH-000681,-3.135
DB05294,DB08881,ACH-000696,-4.77
DB05294,DB08881,ACH-000706,-13.11
DB05294,DB08881,ACH-000730,-12.12
DB05294,DB08881,ACH-000768,-3.83
DB05294,DB08881,ACH-000811,-21.83
DB05294,DB08881,ACH-000861,-5.85
DB05294,DB08881,ACH-000966,-20.91
DB05294,DB08881,ACH-000969,4.87
DB05294,DB08881,ACH-000997,-11.625
DB05294,DB08881,ACH-001151,-14.95
DB05294,DB08889,ACH-000097,-26.54
DB05294,DB08889,ACH-000349,-0.37
DB05294,DB08889,ACH-000568,21.12
DB05294,DB08889,ACH-000759,-15.53
DB05294,DB08889,ACH-000927,-4.9
DB05294,DB08889,ACH-000934,-5.9
DB05294,DB08896,ACH-000097,-17.68
DB05294,DB08896,ACH-000349,0.17
DB05294,DB08896,ACH-000568,-6.81
DB05294,DB08896,ACH-000759,11.1
DB05294,DB08896,ACH-000927,-1.56
DB05294,DB08896,ACH-000934,-11.84
DB05294,DB08911,ACH-000097,-21.49
DB05294,DB08911,ACH-000349,0.02
DB05294,DB08911,ACH-000568,8.9
DB05294,DB08911,ACH-000759,-1.18
DB05294,DB08911,ACH-000927,-6.4
DB05294,DB08911,ACH-000934,2.77
DB05294,DB09054,ACH-000097,-26.23
DB05294,DB09054,ACH-000349,1.94
DB05294,DB09054,ACH-000568,-3.84
DB05294,DB09054,ACH-000759,4.98
DB05294,DB09054,ACH-000927,-2.23
DB05294,DB09054,ACH-000934,-11.81
DB05812,DB06626,ACH-000002,-4.97
DB05812,DB06626,ACH-000019,5.115
DB05812,DB06626,ACH-000090,-2.79
DB05812,DB06626,ACH-000148,6.41
DB05812,DB06626,ACH-000273,5.36
DB05812,DB06626,ACH-000504,1.085
DB05812,DB06626,ACH-000555,-6.1
DB05812,DB06626,ACH-000579,2.435
DB05812,DB06626,ACH-000617,0.935
DB05812,DB06626,ACH-000651,0.8
DB05812,DB06626,ACH-000696,-0.45
DB05812,DB06626,ACH-000730,-4.005
DB05812,DB06626,ACH-000750,1.56
DB05812,DB06626,ACH-000849,-3.84
DB05812,DB06626,ACH-000861,2.44
DB05812,DB06626,ACH-001190,3.925
DB05812,DB06772,ACH-000001,-16.535
DB05812,DB06772,ACH-000002,-28.46
DB05812,DB06772,ACH-000046,-17.75
DB05812,DB06772,ACH-000090,-26.725
DB05812,DB06772,ACH-000232,-9.075
DB05812,DB06772,ACH-000273,-10.61
DB05812,DB06772,ACH-000343,-34.1
DB05812,DB06772,ACH-000376,-14.83
DB05812,DB06772,ACH-000428,-9.4
DB05812,DB06772,ACH-000463,-21.37
DB05812,DB06772,ACH-000477,6.555
DB05812,DB06772,ACH-000504,-20.61
DB05812,DB06772,ACH-000579,-1.255
DB05812,DB06772,ACH-000617,-21.305
DB05812,DB06772,ACH-000681,-7.88
DB05812,DB06772,ACH-000696,-22.025
DB05812,DB06772,ACH-000706,-18.43
DB05812,DB06772,ACH-000730,-8.96
DB05812,DB06772,ACH-000750,6.97
DB05812,DB06772,ACH-000825,-21.965
DB05812,DB06772,ACH-000849,2.11
DB05812,DB06772,ACH-000969,-12.79
DB05812,DB06772,ACH-001151,-9.155
DB05812,DB06772,ACH-001190,-22.745
DB05812,DB06813,ACH-000001,-3.01
DB05812,DB06813,ACH-000002,-81.91
DB05812,DB06813,ACH-000019,-0.63
DB05812,DB06813,ACH-000046,-4.91
DB05812,DB06813,ACH-000090,-78.64
DB05812,DB06813,ACH-000148,-15.86
DB05812,DB06813,ACH-000232,-7.17
DB05812,DB06813,ACH-000273,-63.27
DB05812,DB06813,ACH-000288,4.53
DB05812,DB06813,ACH-000343,-0.55
DB05812,DB06813,ACH-000367,-2.89
DB05812,DB06813,ACH-000376,2.11
DB05812,DB06813,ACH-000425,-24.22
DB05812,DB06813,ACH-000433,5.93
DB05812,DB06813,ACH-000463,-8.18
DB05812,DB06813,ACH-000477,-6.46
DB05812,DB06813,ACH-000504,-4.28
DB05812,DB06813,ACH-000551,-43.02
DB05812,DB06813,ACH-000552,-21.67
DB05812,DB06813,ACH-000555,-10.28
DB05812,DB06813,ACH-000579,-2.13
DB05812,DB06813,ACH-000615,-5.54
DB05812,DB06813,ACH-000649,-43.77
DB05812,DB06813,ACH-000651,-57.07
DB05812,DB06813,ACH-000655,-0.07
DB05812,DB06813,ACH-000681,-4.65
DB05812,DB06813,ACH-000696,-1.28
DB05812,DB06813,ACH-000706,-4.47
DB05812,DB06813,ACH-000730,-4.97
DB05812,DB06813,ACH-000750,-8.27
DB05812,DB06813,ACH-000768,6.37
DB05812,DB06813,ACH-000811,-3.48
DB05812,DB06813,ACH-000825,-2.28
DB05812,DB06813,ACH-000849,-8.09
DB05812,DB06813,ACH-000861,-1.98
DB05812,DB06813,ACH-000966,-2.09
DB05812,DB06813,ACH-000969,3.48
DB05812,DB06813,ACH-000971,-31.98
DB05812,DB06813,ACH-000997,1.23
DB05812,DB06813,ACH-001151,-6.96
DB05812,DB06813,ACH-001190,-7.75
DB05812,DB08828,ACH-000019,4.885
DB05812,DB08828,ACH-000147,2.025
DB05812,DB08828,ACH-000425,2.25
DB05812,DB08828,ACH-000428,8.795
DB05812,DB08828,ACH-000477,1.58
DB05812,DB08828,ACH-000551,6.32
DB05812,DB08828,ACH-000555,-3.255
DB05812,DB08828,ACH-000651,-3.11
DB05812,DB08828,ACH-000706,-1.68
DB05812,DB08828,ACH-000750,-7.83
DB05812,DB08828,ACH-000966,0.755
DB05812,DB08828,ACH-001151,-3.245
DB05812,DB08865,ACH-000002,-14.09
DB05812,DB08865,ACH-000019,2.8
DB05812,DB08865,ACH-000232,9.175
DB05812,DB08865,ACH-000343,-1.46
DB05812,DB08865,ACH-000376,-11.86
DB05812,DB08865,ACH-000433,4.165
DB05812,DB08865,ACH-000463,-1.725
DB05812,DB08865,ACH-000551,-16.045
DB05812,DB08865,ACH-000555,-6.86
DB05812,DB08865,ACH-000651,4.84
DB05812,DB08865,ACH-000655,5.705
DB05812,DB08865,ACH-000750,8.53
DB05812,DB08865,ACH-000849,-5.215
DB05812,DB08865,ACH-000966,3.43
DB05812,DB08865,ACH-000969,-12.76
DB05812,DB08865,ACH-000971,-2.485
DB05812,DB08877,ACH-000090,-3.89
DB05812,DB08877,ACH-000147,-5.915
DB05812,DB08877,ACH-000232,-3.235
DB05812,DB08877,ACH-000273,3.505
DB05812,DB08877,ACH-000288,3.31
DB05812,DB08877,ACH-000425,-10.095
DB05812,DB08877,ACH-000504,-3.59
DB05812,DB08877,ACH-000555,-2.4
DB05812,DB08877,ACH-000579,-1.97
DB05812,DB08877,ACH-000655,-1.695
DB05812,DB08877,ACH-000730,-12.265
DB05812,DB08877,ACH-000750,1.27
DB05812,DB08877,ACH-000849,-19.945
DB05812,DB08877,ACH-000900,3.795
DB05812,DB08877,ACH-000966,2.485
DB05812,DB08877,ACH-000969,-9.565
DB05812,DB08877,ACH-001151,-9.59
DB05812,DB08881,ACH-000367,-1.995
DB05812,DB08881,ACH-000376,2.22
DB05812,DB08881,ACH-000425,-8.42
DB05812,DB08881,ACH-000433,9.585
DB05812,DB08881,ACH-000477,-11.16
DB05812,DB08881,ACH-000555,-3.355
DB05812,DB08881,ACH-000651,-9.475
DB05812,DB08881,ACH-000750,-0.85
DB05812,DB08881,ACH-000969,-13.27
DB05812,DB08881,ACH-000971,-4.13
DB05812,DB08881,ACH-000997,-3.19
DB05812,DB08881,ACH-001151,-9.41
DB06137,DB06176,ACH-001685,-3.22
DB06137,DB06813,ACH-001685,-14.595
DB06137,DB08875,ACH-001685,-28.43
DB06137,DB08889,ACH-001685,-8.9
DB06137,DB09078,ACH-001685,-41.59
DB06148,DB08877,ACH-000702,-23.55
DB06153,DB08877,ACH-000702,-20.44
DB06155,DB08877,ACH-000702,-36.47
DB06176,DB08875,ACH-001685,-5.03
DB06176,DB08877,ACH-000702,-1.17
DB06176,DB09078,ACH-001685,-35.01
DB06176,DB11793,ACH-001685,-2.80666666666667
DB06228,DB08877,ACH-000702,-17.49
DB06233,DB07232,ACH-000035,-5.7425
DB06233,DB07232,ACH-000097,-40.1375
DB06233,DB07232,ACH-000115,-9.8925
DB06233,DB07232,ACH-000291,-19.5675
DB06233,DB07232,ACH-000311,7.315
DB06233,DB07232,ACH-000322,-8.57
DB06233,DB07232,ACH-000348,-4.2175
DB06233,DB07232,ACH-000395,-10.3575
DB06233,DB07232,ACH-000425,-11.8
DB06233,DB07232,ACH-000552,-11.8575
DB06233,DB07232,ACH-000651,-14.3
DB06233,DB07232,ACH-000657,-24.6925
DB06233,DB07232,ACH-000665,-11.1275
DB06233,DB07232,ACH-000713,-14.445
DB06233,DB07232,ACH-000810,-8.43
DB06233,DB07232,ACH-000900,-11.7025
DB06233,DB07232,ACH-000906,-11.7875
DB06233,DB07232,ACH-000943,-4.6875
DB06233,DB07232,ACH-000950,-18.6025
DB06233,DB07232,ACH-000977,-27.535
DB06233,DB07232,ACH-001061,-8.1175
DB06233,DB07232,ACH-001374,-9.3925
DB06233,DB07232,ACH-001418,3.915
DB06233,DB09074,ACH-000019,0.19
DB06233,DB09074,ACH-000028,-3.26
DB06233,DB09074,ACH-000044,-4.58
DB06233,DB09074,ACH-000097,-45.91
DB06233,DB09074,ACH-000147,49.03
DB06233,DB09074,ACH-000277,-3.11
DB06233,DB09074,ACH-000349,0.54
DB06233,DB09074,ACH-000568,-15.45
DB06233,DB09074,ACH-000759,-17.36
DB06233,DB09074,ACH-000783,-1.22
DB06233,DB09074,ACH-000927,20.51
DB06233,DB09074,ACH-000934,1.61
DB06233,DB11793,ACH-000028,5.08666666666667
DB06233,DB11793,ACH-000147,13.0025
DB06233,DB11793,ACH-000219,15.33
DB06233,DB11793,ACH-000552,13.655
DB06233,DB11793,ACH-000657,12.37
DB06233,DB11793,ACH-000757,10.06
DB06233,DB11793,ACH-000811,-5.52
DB06233,DB11793,ACH-000943,18.43
DB06233,DB11793,ACH-000971,1.18
DB06233,DB11793,ACH-000977,-3.24
DB06233,DB11793,ACH-001418,5.7925
DB06243,DB08877,ACH-000702,-27.69
DB06287,DB09074,ACH-000019,1.41
DB06287,DB09074,ACH-000028,-11.64
DB06287,DB09074,ACH-000044,-5.69
DB06287,DB09074,ACH-000097,-7.31
DB06287,DB09074,ACH-000147,-6.24
DB06287,DB09074,ACH-000277,-4.33
DB06287,DB09074,ACH-000349,0.47
DB06287,DB09074,ACH-000568,-4.5
DB06287,DB09074,ACH-000759,-13.44
DB06287,DB09074,ACH-000783,-2.35
DB06287,DB09074,ACH-000927,12.5
DB06287,DB09074,ACH-000934,0.86
DB06288,DB08877,ACH-000702,-26.21
DB06410,DB08877,ACH-000702,-11.9
DB06448,DB08877,ACH-000702,-0.49
DB06448,DB09074,ACH-000019,3.35
DB06448,DB09074,ACH-000028,1.68
DB06448,DB09074,ACH-000044,2.48
DB06448,DB09074,ACH-000097,-18.92
DB06448,DB09074,ACH-000147,-3.82
DB06448,DB09074,ACH-000277,-6.62
DB06448,DB09074,ACH-000349,2.01
DB06448,DB09074,ACH-000568,-22.83
DB06448,DB09074,ACH-000759,8.27
DB06448,DB09074,ACH-000783,12.06
DB06448,DB09074,ACH-000927,-1.6
DB06448,DB09074,ACH-000934,-0.56
DB06589,DB07232,ACH-000008,3.61
DB06589,DB07232,ACH-000219,2.16
DB06589,DB07232,ACH-000304,-5.57
DB06589,DB07232,ACH-000348,4.67
DB06589,DB07232,ACH-000401,-6.59
DB06589,DB07232,ACH-000425,16.51
DB06589,DB07232,ACH-000450,-5.21
DB06589,DB07232,ACH-000572,8.47
DB06589,DB07232,ACH-000615,24.84
DB06589,DB07232,ACH-000644,15.36
DB06589,DB07232,ACH-000750,1.94
DB06589,DB07232,ACH-000788,16.12
DB06589,DB07232,ACH-000810,10.26
DB06589,DB07232,ACH-000968,3.6
DB06589,DB07232,ACH-000987,5.42
DB06589,DB07232,ACH-001190,7.55
DB06589,DB08828,ACH-000008,-23.4
DB06589,DB08828,ACH-000219,-12.91
DB06589,DB08828,ACH-000304,-10.14
DB06589,DB08828,ACH-000348,-32.78
DB06589,DB08828,ACH-000401,-35.28
DB06589,DB08828,ACH-000425,-8.32
DB06589,DB08828,ACH-000450,-16.77
DB06589,DB08828,ACH-000572,-8.76
DB06589,DB08828,ACH-000615,4.86
DB06589,DB08828,ACH-000644,-6.98
DB06589,DB08828,ACH-000750,-45.77
DB06589,DB08828,ACH-000788,-0.66
DB06589,DB08828,ACH-000810,1.3
DB06589,DB08828,ACH-000968,-29.43
DB06589,DB08828,ACH-000987,-3.64
DB06589,DB08828,ACH-001190,-4.37
DB06589,DB08865,ACH-000008,-34.65
DB06589,DB08865,ACH-000219,-3.59
DB06589,DB08865,ACH-000304,4.1
DB06589,DB08865,ACH-000348,-10.85
DB06589,DB08865,ACH-000401,-42.03
DB06589,DB08865,ACH-000425,11.1
DB06589,DB08865,ACH-000450,-7.28
DB06589,DB08865,ACH-000572,-2.21
DB06589,DB08865,ACH-000615,-14.06
DB06589,DB08865,ACH-000644,13.91
DB06589,DB08865,ACH-000750,-18.42
DB06589,DB08865,ACH-000788,3.31
DB06589,DB08865,ACH-000810,-0.29
DB06589,DB08865,ACH-000968,-4.01
DB06589,DB08865,ACH-000987,-9.6
DB06589,DB08865,ACH-001190,3.76
DB06589,DB08868,ACH-000008,-35.34
DB06589,DB08868,ACH-000219,-15.12
DB06589,DB08868,ACH-000304,-27.56
DB06589,DB08868,ACH-000348,14.53
DB06589,DB08868,ACH-000401,-29.71
DB06589,DB08868,ACH-000425,-18.66
DB06589,DB08868,ACH-000450,-7.14
DB06589,DB08868,ACH-000572,-37.42
DB06589,DB08868,ACH-000615,-25.21
DB06589,DB08868,ACH-000644,-10.89
DB06589,DB08868,ACH-000750,-5.82
DB06589,DB08868,ACH-000788,-42.03
DB06589,DB08868,ACH-000810,-41.49
DB06589,DB08868,ACH-000968,-13.42
DB06589,DB08868,ACH-000987,-27.55
DB06589,DB08868,ACH-001190,-24.42
DB06589,DB08877,ACH-000008,-8.23
DB06589,DB08877,ACH-000219,-18.09
DB06589,DB08877,ACH-000304,-18.97
DB06589,DB08877,ACH-000348,3.87
DB06589,DB08877,ACH-000401,-2.22
DB06589,DB08877,ACH-000425,5.66
DB06589,DB08877,ACH-000450,2.28
DB06589,DB08877,ACH-000572,6.56
DB06589,DB08877,ACH-000615,0.82
DB06589,DB08877,ACH-000644,-3.69
DB06589,DB08877,ACH-000702,-12.3
DB06589,DB08877,ACH-000750,-10.75
DB06589,DB08877,ACH-000788,2.82
DB06589,DB08877,ACH-000810,3.31
DB06589,DB08877,ACH-000968,-4.69
DB06589,DB08877,ACH-000987,4.28
DB06589,DB08877,ACH-001190,4.47
DB06589,DB09073,ACH-000008,10.79
DB06589,DB09073,ACH-000219,14.31
DB06589,DB09073,ACH-000304,8.13
DB06589,DB09073,ACH-000348,13.99
DB06589,DB09073,ACH-000401,-38.65
DB06589,DB09073,ACH-000425,16.7
DB06589,DB09073,ACH-000450,-5.09
DB06589,DB09073,ACH-000572,-0.58
DB06589,DB09073,ACH-000615,-28.81
DB06589,DB09073,ACH-000644,8.11
DB06589,DB09073,ACH-000750,-1.83
DB06589,DB09073,ACH-000788,11.73
DB06589,DB09073,ACH-000810,27.06
DB06589,DB09073,ACH-000968,-14.11
DB06589,DB09073,ACH-000987,9.06
DB06589,DB09073,ACH-001190,-0.96
DB06594,DB08877,ACH-000702,-16.75
DB06605,DB08877,ACH-000702,-8.21
DB06623,DB08877,ACH-000702,-21.64
DB06626,DB06772,ACH-000002,-23.1
DB06626,DB06772,ACH-000090,-45.63
DB06626,DB06772,ACH-000232,4.165
DB06626,DB06772,ACH-000343,-27.365
DB06626,DB06772,ACH-000376,-20.175
DB06626,DB06772,ACH-000428,-39.73
DB06626,DB06772,ACH-000433,-11.215
DB06626,DB06772,ACH-000463,-26.72
DB06626,DB06772,ACH-000504,-14.515
DB06626,DB06772,ACH-000555,-10.37
DB06626,DB06772,ACH-000579,-13.66
DB06626,DB06772,ACH-000617,-23.85
DB06626,DB06772,ACH-000649,-18.08
DB06626,DB06772,ACH-000706,-15.835
DB06626,DB06772,ACH-000750,-24.78
DB06626,DB06772,ACH-000811,-26.84
DB06626,DB06772,ACH-000825,-21.82
DB06626,DB06772,ACH-000861,-5.51
DB06626,DB06772,ACH-000900,-23.515
DB06626,DB06772,ACH-000966,-19.06
DB06626,DB06772,ACH-000969,-11.685
DB06626,DB06772,ACH-000997,-36.325
DB06626,DB06772,ACH-001151,-24.88
DB06626,DB06772,ACH-001190,-24.59
DB06626,DB06813,ACH-000001,-2.33
DB06626,DB06813,ACH-000002,-57.27
DB06626,DB06813,ACH-000019,1.26
DB06626,DB06813,ACH-000046,-3.93
DB06626,DB06813,ACH-000090,-81.66
DB06626,DB06813,ACH-000147,1.29
DB06626,DB06813,ACH-000148,-12.08
DB06626,DB06813,ACH-000232,-5.81
DB06626,DB06813,ACH-000273,-29.17
DB06626,DB06813,ACH-000288,-0.39
DB06626,DB06813,ACH-000343,0.24
DB06626,DB06813,ACH-000367,-2.42
DB06626,DB06813,ACH-000376,-0.74
DB06626,DB06813,ACH-000425,-14.85
DB06626,DB06813,ACH-000433,-2.29
DB06626,DB06813,ACH-000463,-7.85
DB06626,DB06813,ACH-000477,-6.77
DB06626,DB06813,ACH-000504,-1.42
DB06626,DB06813,ACH-000551,-12.54
DB06626,DB06813,ACH-000552,-25.48
DB06626,DB06813,ACH-000555,-2.19
DB06626,DB06813,ACH-000579,-2.8
DB06626,DB06813,ACH-000615,-6.37
DB06626,DB06813,ACH-000617,1.99
DB06626,DB06813,ACH-000649,-69.11
DB06626,DB06813,ACH-000651,-57.23
DB06626,DB06813,ACH-000655,-6.71
DB06626,DB06813,ACH-000681,-0.64
DB06626,DB06813,ACH-000696,0.01
DB06626,DB06813,ACH-000706,-3.33
DB06626,DB06813,ACH-000750,-19.54
DB06626,DB06813,ACH-000768,-0.47
DB06626,DB06813,ACH-000811,-6.65
DB06626,DB06813,ACH-000825,-3.38
DB06626,DB06813,ACH-000849,-29.47
DB06626,DB06813,ACH-000861,1.99
DB06626,DB06813,ACH-000900,-5.25
DB06626,DB06813,ACH-000966,-2.72
DB06626,DB06813,ACH-000969,5.25
DB06626,DB06813,ACH-000971,-30.57
DB06626,DB06813,ACH-000997,0.52
DB06626,DB06813,ACH-001190,-6.02
DB06626,DB08828,ACH-000232,-17.475
DB06626,DB08828,ACH-000367,-0.755
DB06626,DB08828,ACH-000433,7.39
DB06626,DB08828,ACH-000463,-5.31
DB06626,DB08828,ACH-000579,1.09
DB06626,DB08828,ACH-000617,2.805
DB06626,DB08828,ACH-000649,2.13
DB06626,DB08828,ACH-000696,3.89
DB06626,DB08828,ACH-000706,4.6
DB06626,DB08828,ACH-000849,3.43
DB06626,DB08828,ACH-000966,1.48
DB06626,DB08828,ACH-000969,5.95
DB06626,DB08828,ACH-000997,-2.065
DB06626,DB08865,ACH-000273,-2.3
DB06626,DB08865,ACH-000477,4.445
DB06626,DB08865,ACH-000681,3.39
DB06626,DB08865,ACH-000696,-2.78
DB06626,DB08865,ACH-000706,5.14
DB06626,DB08865,ACH-000750,4.73
DB06626,DB08865,ACH-000811,-1.395
DB06626,DB08865,ACH-000849,4.2
DB06626,DB08865,ACH-000900,-5.77
DB06626,DB08865,ACH-000966,3.11
DB06626,DB08877,ACH-000001,2.785
DB06626,DB08877,ACH-000232,-21.685
DB06626,DB08877,ACH-000273,4.23
DB06626,DB08877,ACH-000425,-11.36
DB06626,DB08877,ACH-000428,-2.07
DB06626,DB08877,ACH-000477,2.47
DB06626,DB08877,ACH-000504,-2.96
DB06626,DB08877,ACH-000615,3.13
DB06626,DB08877,ACH-000750,3.72
DB06626,DB08877,ACH-000811,0.615
DB06626,DB08877,ACH-000849,2.875
DB06626,DB08877,ACH-000861,2.18
DB06626,DB08877,ACH-000997,3.175
DB06626,DB08881,ACH-000001,0.855
DB06626,DB08881,ACH-000002,-14.445
DB06626,DB08881,ACH-000019,-3.81
DB06626,DB08881,ACH-000090,6.19
DB06626,DB08881,ACH-000147,1.815
DB06626,DB08881,ACH-000232,-4.725
DB06626,DB08881,ACH-000367,-5.515
DB06626,DB08881,ACH-000463,-5.255
DB06626,DB08881,ACH-000477,-10.265
DB06626,DB08881,ACH-000551,-41.15
DB06626,DB08881,ACH-000552,-6.9
DB06626,DB08881,ACH-000555,1
DB06626,DB08881,ACH-000651,-9.005
DB06626,DB08881,ACH-000730,-10.59
DB06626,DB08881,ACH-000768,-1.1
DB06626,DB08881,ACH-000849,1.99
DB06626,DB08881,ACH-000969,-14.085
DB06626,DB08881,ACH-000971,-8.305
DB06626,DB08881,ACH-001151,-4.005
