drugbank_id,drug_name,type,drug_FDA,uniprot_id,target_name,gene_name
DB12548,Sparsentan,small molecule,approved,P25101,Endothelin-1 receptor,EDNRA
DB12548,Sparsentan,small molecule,approved,P50052,Type-2 angiotensin II receptor,AGTR2
DB12555,Nelotanserin,small molecule,investigational,P28223,5-hydroxytryptamine receptor 2A,HTR2A
DB12556,MK-5108,small molecule,investigational,O14965,Aurora kinase A,AURKA
DB12565,Abexinostat,small molecule,investigational,Q13547,Histone deacetylase 1,HDAC1
DB12569,Tonapofylline,small molecule,investigational,P30542,Adenosine receptor A1,ADORA1
DB12579,JNJ-37822681,small molecule,investigational,P14416,Dopamine D2 receptor,DRD2
DB12582,Piperine,small molecule,investigational,O75469,Nuclear receptor subfamily 1 group I member 2,NR1I2
DB12589,Dacetuzumab,biotech,investigational,P25942,Tumor necrosis factor receptor superfamily member 5,CD40
DB12597,Asciminib,small molecule,approved,P00519,Tyrosine-protein kinase ABL1,ABL1
DB12598,Nafamostat,small molecule,investigational,P00734,Prothrombin,F2
DB12598,Nafamostat,small molecule,investigational,P00742,Coagulation factor X,F10
DB12598,Nafamostat,small molecule,investigational,P00748,Coagulation factor XII,F12
DB12598,Nafamostat,small molecule,investigational,P07477,Trypsin-1,PRSS1
DB12598,Nafamostat,small molecule,investigational,P06870,Kallikrein-1,KLK1
DB12598,Nafamostat,small molecule,investigational,P05362,Intercellular adhesion molecule 1,ICAM1
DB12610,Ebselen,small molecule,investigational,P34913,Bifunctional epoxide hydrolase 2,EPHX2
DB12611,PF-477736,small molecule,investigational,O14757,Serine/threonine-protein kinase Chk1,CHEK1
DB12612,Ozanimod,small molecule,approved,P21453,Sphingosine 1-phosphate receptor 1,S1PR1
DB12612,Ozanimod,small molecule,approved,Q9H228,Sphingosine 1-phosphate receptor 5,S1PR5
DB12622,Lupeol,small molecule,investigational,P08246,Neutrophil elastase,ELANE
DB12637,Onapristone,small molecule,investigational,P04150,Glucocorticoid receptor,NR3C1
DB12637,Onapristone,small molecule,investigational,Q6QNK2,Probable G-protein coupled receptor 133,ADGRD1
DB12651,Bardoxolone,small molecule,investigational,Q14790,Caspase-8,CASP8
DB12662,Naveglitazar,small molecule,investigational,P37231,Peroxisome proliferator-activated receptor gamma,PPARG
DB12668,Metenkefalin,small molecule,investigational,P41143,Delta-type opioid receptor,OPRD1
DB12668,Metenkefalin,small molecule,investigational,P35372,Mu-type opioid receptor,OPRM1
DB12670,Rolofylline,small molecule,investigational,P30542,Adenosine receptor A1,ADORA1
DB12688,Moxetumomab pasudotox,biotech,approved,P20273,B-cell receptor CD22,CD22
DB12688,Moxetumomab pasudotox,biotech,approved,P13639,Elongation factor 2,EEF2
DB12693,Ritanserin,small molecule,investigational,P28223,5-hydroxytryptamine receptor 2A,HTR2A
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P62736,"Actin, aortic smooth muscle",ACTA2
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P60709,"Actin, cytoplasmic 1",ACTB
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P06576,"ATP synthase subunit beta, mitochondrial",ATP5B
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P56385,"ATP synthase subunit e, mitochondrial",ATP5I
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,O75964,"ATP synthase subunit g, mitochondrial",ATP5L
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,O43169,Cytochrome b5 type B,CYB5B
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q9NR28,"Diablo homolog, mitochondrial",DIABLO
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q8TF61,F-box only protein 41,FBXO41
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P52597,Heterogeneous nuclear ribonucleoprotein F,HNRNPF
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P61978,Heterogeneous nuclear ribonucleoprotein K,HNRNPK
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P34932,Heat shock 70 kDa protein 4,HSPA4
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P04792,Heat shock protein beta-1,HSPB1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P61604,"10 kDa heat shock protein, mitochondrial",HSPE1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q92598,Heat shock protein 105 kDa,HSPH1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P03886,NADH-ubiquinone oxidoreductase chain 1,MT-ND1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q9Y266,Nuclear migration protein nudC,NUDC
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q13219,Pappalysin-1,PAPPA
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P25788,Proteasome subunit alpha type-3,PSMA3
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P17980,26S protease regulatory subunit 6A,PSMC3
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P43487,Ran-specific GTPase-activating protein,RANBP1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P60903,Protein S100-A10,S100A10
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q12874,Splicing factor 3A subunit 3,SF3A3
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q969G3,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1,SMARCE1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q96I99,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCLG2
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,O43399,Tumor protein D54,TPD52L2
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P09493,Tropomyosin alpha-1 chain,TPM1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P06753,Tropomyosin alpha-3 chain,TPM3
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P67936,Tropomyosin alpha-4 chain,TPM4
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q71U36,Tubulin alpha-1A chain,TUBA1A
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q13748,Tubulin alpha 3C/D chain,TUBA3C
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P68366,Tubulin alpha-4A chain,TUBA4A
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q9H4B7,Tubulin beta-1 chain,TUBB1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q13885,Tubulin beta-2A chain,TUBB2A
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q13509,Tubulin beta-3 chain,TUBB3
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P68371,Tubulin beta-4B chain,TUBB4B
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P10599,Thioredoxin,TXN
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P09936,Ubiquitin carboxyl-terminal hydrolase isozyme L1,UCHL1
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P54578,Ubiquitin carboxyl-terminal hydrolase 14,USP14
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P55072,Transitional endoplasmic reticulum ATPase,VCP
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P08670,Vimentin,VIM
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P31946,14-3-3 protein beta/alpha,YWHAB
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P62258,14-3-3 protein epsilon,YWHAE
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,Q04917,14-3-3 protein eta,YWHAH
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P27348,14-3-3 protein theta,YWHAQ
DB12695,Phenethyl Isothiocyanate,small molecule,investigational,P63104,14-3-3 protein zeta/delta,YWHAZ
DB12698,Ibalizumab,biotech,approved,P51681,C-C chemokine receptor type 5,CCR5
DB12698,Ibalizumab,biotech,approved,P61073,C-X-C chemokine receptor type 4,CXCR4
DB12698,Ibalizumab,biotech,approved,P01730,T-cell surface glycoprotein CD4,CD4
DB12702,Velusetrag,small molecule,investigational,Q13639,5-hydroxytryptamine receptor 4,HTR4
DB12709,Tributyrin,small molecule,investigational,P42574,Caspase-3,CASP3
DB12713,Sotagliflozin,small molecule,approved,P31639,Sodium/glucose cotransporter 2,SLC5A2
DB12713,Sotagliflozin,small molecule,approved,P13866,Sodium/glucose cotransporter 1,SLC5A1
DB12715,MSX-122,small molecule,investigational,P61073,C-X-C chemokine receptor type 4,CXCR4
DB12731,Daporinad,small molecule,investigational,P43490,Nicotinamide phosphoribosyltransferase,NAMPT
DB12733,Dipraglurant,small molecule,investigational,P41594,Metabotropic glutamate receptor 5,GRM5
DB12741,DTP-348,small molecule,investigational,Q16790,Carbonic anhydrase 9,CA9
DB12742,Amuvatinib,small molecule,investigational,P10721,Mast/stem cell growth factor receptor Kit,KIT
DB12742,Amuvatinib,small molecule,investigational,P08581,Hepatocyte growth factor receptor,MET
DB12742,Amuvatinib,small molecule,investigational,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,RET
DB12742,Amuvatinib,small molecule,investigational,P16234,Platelet-derived growth factor receptor alpha,PDGFRA
DB12742,Amuvatinib,small molecule,investigational,P36888,Receptor-type tyrosine-protein kinase FLT3,FLT3
DB12742,Amuvatinib,small molecule,investigational,Q06609,DNA repair protein RAD51 homolog 1,RAD51
DB12747,Tertomotide,biotech,investigational,O14746,Telomerase reverse transcriptase,TERT
DB12756,TAK-901,small molecule,investigational,Q96GD4,Aurora kinase B,AURKB
DB12756,TAK-901,small molecule,investigational,Q07812,Apoptosis regulator BAX,BAX
DB12764,Opaganib,small molecule,investigational,Q9NRA0,Sphingosine kinase 2,SPHK2
DB12773,Sifalimumab,biotech,investigational,P01563,Interferon alpha-2,IFNA2
DB12783,Benserazide,small molecule,approved,P20711,Aromatic-L-amino-acid decarboxylase,DDC
DB12789,Dinoprost,small molecule,approved,Q9Y5Y4,Prostaglandin D2 receptor 2,PTGDR2
DB12808,Trifarotene,small molecule,approved,P13631,Retinoic acid receptor gamma,RARG
DB12808,Trifarotene,small molecule,approved,P10826,Retinoic acid receptor beta,RARB
DB12808,Trifarotene,small molecule,approved,P10276,Retinoic acid receptor alpha,RARA
DB12816,Terpinen-4-ol,small molecule,investigational,P22303,Acetylcholinesterase,ACHE
DB12816,Terpinen-4-ol,small molecule,investigational,P10415,Apoptosis regulator Bcl-2,BCL2
DB12816,Terpinen-4-ol,small molecule,investigational,P98170,E3 ubiquitin-protein ligase XIAP,XIAP
DB12816,Terpinen-4-ol,small molecule,investigational,P09923,Intestinal-type alkaline phosphatase,ALPI
DB12831,Gabexate,small molecule,investigational,P03952,Plasma kallikrein,KLKB1
DB12831,Gabexate,small molecule,investigational,P00734,Prothrombin,F2
DB12831,Gabexate,small molecule,investigational,P00747,Plasminogen,PLG
DB12836,Grapiprant,small molecule,investigational,P35408,Prostaglandin E2 receptor EP4 subtype,PTGER4
DB12843,Oleandrin,small molecule,experimental,P14780,Matrix metalloproteinase-9,MMP9
DB12843,Oleandrin,small molecule,experimental,P08253,72 kDa type IV collagenase,MMP2
DB12843,Oleandrin,small molecule,experimental,P10415,Apoptosis regulator Bcl-2,BCL2
DB12843,Oleandrin,small molecule,experimental,P01138,Beta-nerve growth factor,NGF
DB12843,Oleandrin,small molecule,experimental,P42574,Caspase-3,CASP3
DB12843,Oleandrin,small molecule,experimental,Q14790,Caspase-8,CASP8
DB12843,Oleandrin,small molecule,experimental,P29323,Ephrin type-B receptor 2,EPHB2
DB12843,Oleandrin,small molecule,experimental,P10145,Interleukin-8,CXCL8
DB12843,Oleandrin,small molecule,experimental,P01133,Pro-epidermal growth factor,EGF
DB12843,Oleandrin,small molecule,experimental,P42345,Serine/threonine-protein kinase mTOR,MTOR
DB12845,Amatuximab,biotech,investigational,Q13421,Mesothelin,MSLN
DB12852,MK-0752,small molecule,investigational,Q96BI3,Gamma-secretase subunit APH-1A,APH1A
DB12865,Etelcalcetide,small molecule,approved,P41180,Extracellular calcium-sensing receptor,CASR
DB12872,Vonicog alfa,biotech,approved,P00451,Coagulation factor VIII,F8
DB12872,Vonicog alfa,biotech,approved,P02452,Collagen alpha-1(I) chain,COL1A1
DB12874,Quizartinib,small molecule,approved,P36888,Receptor-type tyrosine-protein kinase FLT3,FLT3
DB12887,Tazemetostat,small molecule,approved,Q15910,Histone-lysine N-methyltransferase EZH2,EZH2
DB12887,Tazemetostat,small molecule,approved,Q92800,Histone-lysine N-methyltransferase EZH1,EZH1
DB12890,Dihydrexidine,small molecule,investigational,P21728,Dopamine D1 receptor,DRD1
DB12893,Sacituzumab govitecan,biotech,approved,P09758,Tumor-associated calcium signal transducer 2,TACSTD2
DB12893,Sacituzumab govitecan,biotech,approved,P11387,DNA topoisomerase 1,TOP1
DB12893,Sacituzumab govitecan,biotech,approved,Q96AE4,Far upstream element-binding protein 1,FUBP1
DB12917,Bimekizumab,biotech,approved,Q16552,Interleukin-17A,IL17A
DB12917,Bimekizumab,biotech,approved,Q96PD4,Interleukin-17F,IL17F
DB12941,Darolutamide,small molecule,approved,P10275,Androgen receptor,AR
DB12941,Darolutamide,small molecule,approved,P06401,Progesterone receptor,PGR
DB12960,INCB-9471,small molecule,investigational,P51681,C-C chemokine receptor type 5,CCR5
DB12961,Leukotriene B4,small molecule,investigational,Q15722,Leukotriene B4 receptor 1,LTB4R
DB12961,Leukotriene B4,small molecule,investigational,Q9NPC1,Leukotriene B4 receptor 2,LTB4R2
DB12961,Leukotriene B4,small molecule,investigational,Q07869,Peroxisome proliferator-activated receptor alpha,PPARA
DB12965,Silver,small molecule,approved,P00450,Ceruloplasmin,CP
DB12965,Silver,small molecule,approved,P02768,Serum albumin,ALB
DB12965,Silver,small molecule,approved,P01023,Alpha-2-macroglobulin,A2M
DB12978,Pexidartinib,small molecule,approved,P07333,Macrophage colony-stimulating factor 1 receptor,CSF1R
DB12978,Pexidartinib,small molecule,approved,P10721,Mast/stem cell growth factor receptor Kit,KIT
DB12978,Pexidartinib,small molecule,approved,P36888,Receptor-type tyrosine-protein kinase FLT3,FLT3
DB12978,Pexidartinib,small molecule,approved,P09619,Platelet-derived growth factor receptor beta,PDGFRB
DB12980,CHS-828,small molecule,investigational,P43490,Nicotinamide phosphoribosyltransferase,NAMPT
DB13003,Cortivazol,small molecule,investigational,P04150,Glucocorticoid receptor,NR3C1
DB13007,Enfortumab vedotin,biotech,approved,Q96NY8,Nectin-4,NECTIN4
DB13009,Carbendazim,small molecule,investigational,P35869,Aryl hydrocarbon receptor,AHR
DB13014,Hypericin,small molecule,investigational,P08263,Glutathione S-transferase A1,GSTA1
DB13014,Hypericin,small molecule,investigational,P09211,Glutathione S-transferase P,GSTP1
DB13025,Tiapride,small molecule,investigational,P14416,Dopamine D2 receptor,DRD2
DB13025,Tiapride,small molecule,investigational,P35462,Dopamine D3 receptor,DRD3
DB13036,Ramatroban,small molecule,investigational,Q9Y5Y4,Prostaglandin D2 receptor 2,PTGDR2
DB13044,Gossypol,small molecule,investigational,Q07817,Bcl-2-like protein 1,BCL2L1
DB13048,PAC-1,small molecule,investigational,P42574,Caspase-3,CASP3
DB13061,MLN8054,small molecule,investigational,O14965,Aurora kinase A,AURKA
DB13074,Macimorelin,small molecule,approved,Q92847,Growth hormone secretagogue receptor type 1,GHSR
DB13083,Talarozole,small molecule,investigational,O43174,Cytochrome P450 26A1,CYP26A1
DB13123,OTX-008,small molecule,investigational,P09382,Galectin-1,LGALS1
DB13125,Lusutrombopag,small molecule,approved,P40238,Thrombopoietin receptor,MPL
DB13127,Olokizumab,biotech,investigational,P05231,Interleukin-6,IL6
DB13133,Von Willebrand factor human,biotech,approved,P00451,Coagulation factor VIII,F8
DB13133,Von Willebrand factor human,biotech,approved,P02452,Collagen alpha-1(I) chain,COL1A1
DB13133,Von Willebrand factor human,biotech,approved,P07306,Asialoglycoprotein receptor 1,ASGR1
DB13133,Von Willebrand factor human,biotech,approved,Q07954,Prolow-density lipoprotein receptor-related protein 1,LRP1
DB13139,Levosalbutamol,small molecule,approved,P07550,Beta-2 adrenergic receptor,ADRB2
DB13144,Lenograstim,biotech,approved,Q99062,Granulocyte colony-stimulating factor receptor,CSF3R
DB13146,Fluciclovine (18F),small molecule,approved,Q15758,Neutral amino acid transporter B(0),SLC1A5
DB13146,Fluciclovine (18F),small molecule,approved,Q9UM01,Y+L amino acid transporter 1,SLC7A7
DB13146,Fluciclovine (18F),small molecule,approved,Q8WY07,Cationic amino acid transporter 3,SLC7A3
DB13146,Fluciclovine (18F),small molecule,approved,P42261,Glutamate receptor 1,GRIA1
DB13146,Fluciclovine (18F),small molecule,approved,P42262,Glutamate receptor 2,GRIA2
DB13146,Fluciclovine (18F),small molecule,approved,P42263,Glutamate receptor 3,GRIA3
DB13146,Fluciclovine (18F),small molecule,approved,P48058,Glutamate receptor 4,GRIA4
DB13149,Protein S human,biotech,approved,P12259,Coagulation factor V,F5
DB13149,Protein S human,biotech,approved,P00742,Coagulation factor X,F10
DB13149,Protein S human,biotech,approved,P04070,Vitamin K-dependent protein C,PROC
DB13150,Coagulation factor VII human,biotech,approved,P13726,Tissue factor,F3
DB13150,Coagulation factor VII human,biotech,approved,P00742,Coagulation factor X,F10
DB13150,Coagulation factor VII human,biotech,approved,P00740,Coagulation factor IX,F9
DB13151,Anti-inhibitor coagulant complex,biotech,approved,P00742,Coagulation factor X,F10
DB13151,Anti-inhibitor coagulant complex,biotech,approved,P00734,Prothrombin,F2
DB13151,Anti-inhibitor coagulant complex,biotech,approved,P02671,Fibrinogen alpha chain,FGA
DB13151,Anti-inhibitor coagulant complex,biotech,approved,P02675,Fibrinogen beta chain,FGB
DB13151,Anti-inhibitor coagulant complex,biotech,approved,P00488,Coagulation factor XIII A chain,F13A1
DB13151,Anti-inhibitor coagulant complex,biotech,approved,P12259,Coagulation factor V,F5
DB13151,Anti-inhibitor coagulant complex,biotech,approved,P00451,Coagulation factor VIII,F8
